u,i,weight,ts,label,idx
45,16,1,1306382400.0,1,2666
130,21,1,1306382400.0,1,2671
130,383,1,1306382400.0,1,2672
150,660,1,1306382400.0,1,2675
226,16,1,1306382400.0,1,2677
226,613,1,1306382400.0,1,2678
226,1004,1,1306382400.0,1,2679
226,3552,1,1306382400.0,1,2680
239,448,1,1306382400.0,1,2681
297,37,5,1306382400.0,1,2682
383,130,1,1306382400.0,1,2684
423,1108,2,1306382400.0,1,2685
437,720,1,1306382400.0,1,2686
439,994,1,1306382400.0,1,2687
448,239,1,1306382400.0,1,2688
467,2537,1,1306382400.0,1,2690
474,475,2,1306382400.0,1,2692
475,474,2,1306382400.0,1,2693
475,1980,2,1306382400.0,1,2694
534,181,1,1306382400.0,1,2695
573,1001,1,1306382400.0,1,2696
611,665,2,1306382400.0,1,2697
613,226,2,1306382400.0,1,2698
665,1103,1,1306382400.0,1,2703
720,437,1,1306382400.0,1,2704
1001,573,1,1306382400.0,1,2706
1004,226,1,1306382400.0,1,2708
1103,665,1,1306382400.0,1,2709
1108,423,1,1306382400.0,1,2711
1108,614,1,1306382400.0,1,2712
1983,16,2,1306382400.0,1,2717
2527,1401,1,1306382400.0,1,2718
2536,3552,1,1306382400.0,1,2719
2537,467,1,1306382400.0,1,2720
3552,226,1,1306382400.0,1,2721
3552,2536,1,1306382400.0,1,2722
2,3687,-5,1306468800.0,-1,2723
16,121,3,1306468800.0,1,2727
37,297,6,1306468800.0,1,2728
45,202,1,1306468800.0,1,2729
45,2541,1,1306468800.0,1,2730
50,406,2,1306468800.0,1,2731
50,442,2,1306468800.0,1,2732
65,1933,1,1306468800.0,1,2733
65,1984,1,1306468800.0,1,2734
75,467,1,1306468800.0,1,2735
109,722,1,1306468800.0,1,2736
121,16,3,1306468800.0,1,2737
149,565,2,1306468800.0,1,2739
154,3677,1,1306468800.0,1,2740
182,507,1,1306468800.0,1,2741
193,722,10,1306468800.0,1,2742
217,406,1,1306468800.0,1,2744
217,1651,1,1306468800.0,1,2745
322,129,4,1306468800.0,1,2746
341,447,2,1306468800.0,1,2747
343,855,9,1306468800.0,1,2748
368,1243,2,1306468800.0,1,2749
442,50,2,1306468800.0,1,2750
447,341,2,1306468800.0,1,2751
467,75,1,1306468800.0,1,2752
472,1235,2,1306468800.0,1,2753
507,182,1,1306468800.0,1,2754
507,1985,1,1306468800.0,1,2755
513,1978,1,1306468800.0,1,2756
513,2539,1,1306468800.0,1,2757
529,1221,1,1306468800.0,1,2758
565,149,2,1306468800.0,1,2759
609,1243,2,1306468800.0,1,2760
614,1108,1,1306468800.0,1,2761
665,611,5,1306468800.0,1,2762
722,109,1,1306468800.0,1,2763
722,193,10,1306468800.0,1,2764
855,343,9,1306468800.0,1,2766
1235,472,2,1306468800.0,1,2767
1243,368,2,1306468800.0,1,2768
1243,609,2,1306468800.0,1,2769
1243,3687,-10,1306468800.0,-1,2770
1615,1218,1,1306468800.0,1,2771
1651,217,1,1306468800.0,1,2773
1978,513,1,1306468800.0,1,2774
1984,65,1,1306468800.0,1,2775
1984,1985,1,1306468800.0,1,2776
1985,507,1,1306468800.0,1,2777
1985,1984,1,1306468800.0,1,2778
2539,513,1,1306468800.0,1,2779
2541,45,10,1306468800.0,1,2781
3677,154,1,1306468800.0,1,2782
37,570,2,1306555200.0,1,2783
42,924,5,1306555200.0,1,2784
50,90,4,1306555200.0,1,2785
50,100,6,1306555200.0,1,2786
90,50,4,1306555200.0,1,2787
100,50,6,1306555200.0,1,2788
298,568,2,1306555200.0,1,2790
467,2538,1,1306555200.0,1,2791
535,102,1,1306555200.0,1,2792
568,298,2,1306555200.0,1,2794
715,44,5,1306555200.0,1,2795
921,1210,1,1306555200.0,1,2796
923,448,3,1306555200.0,1,2797
1210,921,1,1306555200.0,1,2798
1241,538,2,1306555200.0,1,2799
2538,467,2,1306555200.0,1,2800
10,225,3,1306641600.0,1,2802
50,365,1,1306641600.0,1,2803
50,383,6,1306641600.0,1,2804
65,2544,1,1306641600.0,1,2805
75,775,1,1306641600.0,1,2806
102,856,1,1306641600.0,1,2807
181,182,2,1306641600.0,1,2809
182,181,1,1306641600.0,1,2810
225,10,3,1306641600.0,1,2811
298,1935,1,1306641600.0,1,2812
383,50,6,1306641600.0,1,2813
448,1103,2,1306641600.0,1,2815
470,2546,1,1306641600.0,1,2816
574,669,1,1306641600.0,1,2817
669,574,1,1306641600.0,1,2818
718,1974,1,1306641600.0,1,2820
775,75,1,1306641600.0,1,2821
1103,448,2,1306641600.0,1,2822
1106,1107,1,1306641600.0,1,2823
1935,298,1,1306641600.0,1,2824
1974,718,1,1306641600.0,1,2825
2544,65,1,1306641600.0,1,2826
2546,470,1,1306641600.0,1,2827
10,217,2,1306728000.0,1,2831
10,478,1,1306728000.0,1,2832
10,1430,1,1306728000.0,1,2833
10,1988,1,1306728000.0,1,2834
10,1992,1,1306728000.0,1,2835
16,88,1,1306728000.0,1,2836
16,781,2,1306728000.0,1,2837
44,613,4,1306728000.0,1,2838
88,16,1,1306728000.0,1,2839
102,1005,7,1306728000.0,1,2846
102,1244,4,1306728000.0,1,2847
102,1990,2,1306728000.0,1,2848
109,1431,1,1306728000.0,1,2849
130,1430,1,1306728000.0,1,2850
130,2549,1,1306728000.0,1,2851
130,2551,1,1306728000.0,1,2852
234,54,8,1306728000.0,1,2853
234,200,8,1306728000.0,1,2855
234,469,8,1306728000.0,1,2856
252,720,1,1306728000.0,1,2857
343,720,1,1306728000.0,1,2858
343,1991,2,1306728000.0,1,2859
383,2547,1,1306728000.0,1,2860
406,217,1,1306728000.0,1,2864
406,536,1,1306728000.0,1,2865
470,23,4,1306728000.0,1,2866
478,10,1,1306728000.0,1,2867
478,920,1,1306728000.0,1,2868
478,1431,1,1306728000.0,1,2869
536,406,1,1306728000.0,1,2873
608,995,2,1306728000.0,1,2874
611,667,1,1306728000.0,1,2875
611,780,1,1306728000.0,1,2876
613,44,7,1306728000.0,1,2877
667,611,1,1306728000.0,1,2878
718,720,1,1306728000.0,1,2879
720,252,1,1306728000.0,1,2880
720,343,1,1306728000.0,1,2881
720,718,1,1306728000.0,1,2882
780,611,1,1306728000.0,1,2883
781,16,2,1306728000.0,1,2884
856,2543,1,1306728000.0,1,2886
920,478,1,1306728000.0,1,2887
920,2542,1,1306728000.0,1,2888
1005,102,7,1306728000.0,1,2889
1104,2513,1,1306728000.0,1,2890
1244,102,4,1306728000.0,1,2891
1430,10,1,1306728000.0,1,2892
1431,109,2,1306728000.0,1,2893
1431,478,1,1306728000.0,1,2894
1988,10,1,1306728000.0,1,2895
1988,3552,1,1306728000.0,1,2896
1990,102,10,1306728000.0,1,2897
1992,10,1,1306728000.0,1,2898
2513,1104,1,1306728000.0,1,2899
2542,920,1,1306728000.0,1,2900
2547,383,1,1306728000.0,1,2901
2549,130,1,1306728000.0,1,2903
3552,1988,1,1306728000.0,1,2904
10,226,1,1306814400.0,1,2907
10,2558,1,1306814400.0,1,2908
16,2556,1,1306814400.0,1,2909
50,182,4,1306814400.0,1,2910
50,226,2,1306814400.0,1,2911
50,576,1,1306814400.0,1,2912
50,721,2,1306814400.0,1,2913
54,1430,1,1306814400.0,1,2914
54,2557,1,1306814400.0,1,2915
138,477,3,1306814400.0,1,2916
148,540,5,1306814400.0,1,2917
150,1647,1,1306814400.0,1,2919
181,226,1,1306814400.0,1,2920
182,50,4,1306814400.0,1,2921
217,109,1,1306814400.0,1,2922
217,476,1,1306814400.0,1,2923
217,1994,1,1306814400.0,1,2924
226,10,1,1306814400.0,1,2925
226,45,1,1306814400.0,1,2926
226,50,2,1306814400.0,1,2927
226,181,1,1306814400.0,1,2928
226,1655,1,1306814400.0,1,2930
239,1958,2,1306814400.0,1,2931
239,2535,1,1306814400.0,1,2932
272,129,2,1306814400.0,1,2933
442,1218,2,1306814400.0,1,2939
472,353,1,1306814400.0,1,2941
476,217,1,1306814400.0,1,2942
477,138,3,1306814400.0,1,2943
504,608,1,1306814400.0,1,2945
540,148,5,1306814400.0,1,2946
576,50,1,1306814400.0,1,2947
608,504,1,1306814400.0,1,2948
720,1979,1,1306814400.0,1,2950
721,50,2,1306814400.0,1,2951
721,297,4,1306814400.0,1,2952
775,3628,-10,1306814400.0,-1,2953
856,102,2,1306814400.0,1,2954
856,575,2,1306814400.0,1,2955
995,608,2,1306814400.0,1,2956
1430,54,1,1306814400.0,1,2958
1647,150,1,1306814400.0,1,2960
1655,226,1,1306814400.0,1,2961
1931,1987,1,1306814400.0,1,2962
1958,239,2,1306814400.0,1,2963
1991,343,2,1306814400.0,1,2964
1994,217,1,1306814400.0,1,2966
2535,239,1,1306814400.0,1,2967
2543,856,3,1306814400.0,1,2968
2556,16,1,1306814400.0,1,2969
2557,54,1,1306814400.0,1,2970
2558,10,1,1306814400.0,1,2971
3628,775,1,1306814400.0,1,2972
2,217,2,1306900800.0,1,2973
2,1998,1,1306900800.0,1,2974
16,75,4,1306900800.0,1,2975
16,2001,1,1306900800.0,1,2976
16,2565,1,1306900800.0,1,2977
45,183,10,1306900800.0,1,2979
75,719,1,1306900800.0,1,2981
75,1100,2,1306900800.0,1,2982
90,841,1,1306900800.0,1,2983
101,467,2,1306900800.0,1,2984
101,540,1,1306900800.0,1,2985
102,1247,3,1306900800.0,1,2986
109,217,1,1306900800.0,1,2988
150,478,1,1306900800.0,1,2990
150,1999,1,1306900800.0,1,2991
150,2564,1,1306900800.0,1,2992
159,42,1,1306900800.0,1,2993
175,182,2,1306900800.0,1,2994
181,2000,1,1306900800.0,1,2995
181,2566,1,1306900800.0,1,2996
182,175,2,1306900800.0,1,2998
182,3454,2,1306900800.0,1,2999
183,45,10,1306900800.0,1,3000
217,2,2,1306900800.0,1,3001
217,449,1,1306900800.0,1,3002
224,384,1,1306900800.0,1,3003
224,1994,1,1306900800.0,1,3004
224,1996,2,1306900800.0,1,3005
224,1997,1,1306900800.0,1,3006
273,282,4,1306900800.0,1,3007
273,1399,3,1306900800.0,1,3008
384,224,1,1306900800.0,1,3009
449,217,1,1306900800.0,1,3010
467,101,2,1306900800.0,1,3011
476,1111,1,1306900800.0,1,3012
476,1660,1,1306900800.0,1,3013
478,150,1,1306900800.0,1,3014
478,357,1,1306900800.0,1,3015
539,854,1,1306900800.0,1,3016
540,101,1,1306900800.0,1,3017
540,1659,1,1306900800.0,1,3018
719,75,1,1306900800.0,1,3020
768,926,1,1306900800.0,1,3021
841,90,1,1306900800.0,1,3022
854,539,1,1306900800.0,1,3023
926,768,1,1306900800.0,1,3024
926,1244,1,1306900800.0,1,3025
1111,476,1,1306900800.0,1,3026
1222,2000,1,1306900800.0,1,3027
1244,926,1,1306900800.0,1,3028
1247,102,10,1306900800.0,1,3029
1247,3454,3,1306900800.0,1,3030
1399,273,3,1306900800.0,1,3031
1658,1999,1,1306900800.0,1,3033
1659,540,1,1306900800.0,1,3034
1660,476,1,1306900800.0,1,3035
1921,44,1,1306900800.0,1,3036
1994,224,1,1306900800.0,1,3037
1996,224,2,1306900800.0,1,3038
1997,224,1,1306900800.0,1,3039
1998,2,1,1306900800.0,1,3040
1999,150,1,1306900800.0,1,3042
1999,1658,1,1306900800.0,1,3043
2000,181,1,1306900800.0,1,3044
2000,1222,1,1306900800.0,1,3045
2001,16,1,1306900800.0,1,3046
2564,150,1,1306900800.0,1,3047
2565,16,1,1306900800.0,1,3048
2566,181,1,1306900800.0,1,3049
3454,182,3,1306900800.0,1,3050
3454,1247,2,1306900800.0,1,3051
3725,720,1,1306900800.0,1,3053
3725,1654,1,1306900800.0,1,3054
2,42,5,1306987200.0,1,3056
2,473,4,1306987200.0,1,3057
10,54,2,1306987200.0,1,3059
10,140,1,1306987200.0,1,3060
16,449,1,1306987200.0,1,3061
37,140,1,1306987200.0,1,3063
42,2,10,1306987200.0,1,3064
44,100,3,1306987200.0,1,3065
44,1921,2,1306987200.0,1,3066
54,10,1,1306987200.0,1,3067
54,102,1,1306987200.0,1,3068
54,226,1,1306987200.0,1,3069
65,130,1,1306987200.0,1,3070
65,1662,1,1306987200.0,1,3071
75,3573,1,1306987200.0,1,3072
100,44,3,1306987200.0,1,3073
101,779,2,1306987200.0,1,3074
101,781,6,1306987200.0,1,3075
101,1248,1,1306987200.0,1,3076
102,54,3,1306987200.0,1,3077
102,1434,4,1306987200.0,1,3078
130,65,1,1306987200.0,1,3079
130,540,1,1306987200.0,1,3080
130,926,1,1306987200.0,1,3081
130,1659,1,1306987200.0,1,3082
130,2572,1,1306987200.0,1,3083
137,3573,1,1306987200.0,1,3084
140,2568,1,1306987200.0,1,3085
148,380,3,1306987200.0,1,3087
149,226,1,1306987200.0,1,3088
149,1969,1,1306987200.0,1,3089
150,2545,1,1306987200.0,1,3090
183,424,1,1306987200.0,1,3091
202,357,2,1306987200.0,1,3092
202,540,1,1306987200.0,1,3093
202,986,2,1306987200.0,1,3094
202,1433,1,1306987200.0,1,3095
202,1921,1,1306987200.0,1,3096
202,2004,1,1306987200.0,1,3097
224,1653,2,1306987200.0,1,3098
224,2570,1,1306987200.0,1,3099
226,54,1,1306987200.0,1,3100
226,149,1,1306987200.0,1,3101
226,615,1,1306987200.0,1,3102
226,1432,2,1306987200.0,1,3103
226,2553,1,1306987200.0,1,3104
226,3703,1,1306987200.0,1,3105
239,2562,1,1306987200.0,1,3106
283,1236,2,1306987200.0,1,3107
324,1934,2,1306987200.0,1,3108
357,202,2,1306987200.0,1,3109
357,478,1,1306987200.0,1,3110
357,661,1,1306987200.0,1,3111
357,782,10,1306987200.0,1,3112
423,1659,1,1306987200.0,1,3113
424,183,1,1306987200.0,1,3114
445,44,4,1306987200.0,1,3115
445,1625,1,1306987200.0,1,3116
448,923,4,1306987200.0,1,3117
449,16,3,1306987200.0,1,3119
449,670,1,1306987200.0,1,3120
473,2,4,1306987200.0,1,3121
476,927,2,1306987200.0,1,3122
476,2567,1,1306987200.0,1,3123
476,2569,1,1306987200.0,1,3124
478,2560,1,1306987200.0,1,3125
505,669,2,1306987200.0,1,3126
505,1432,1,1306987200.0,1,3127
540,130,1,1306987200.0,1,3128
540,202,1,1306987200.0,1,3129
540,986,1,1306987200.0,1,3130
615,226,1,1306987200.0,1,3132
661,357,1,1306987200.0,1,3133
661,1007,1,1306987200.0,1,3134
661,1971,1,1306987200.0,1,3135
661,2571,1,1306987200.0,1,3136
669,505,3,1306987200.0,1,3137
670,449,1,1306987200.0,1,3138
779,101,2,1306987200.0,1,3139
781,101,4,1306987200.0,1,3140
782,357,10,1306987200.0,1,3141
926,149,1,1306987200.0,1,3142
927,476,2,1306987200.0,1,3143
986,202,1,1306987200.0,1,3144
986,540,1,1306987200.0,1,3145
1007,661,1,1306987200.0,1,3146
1236,283,2,1306987200.0,1,3147
1248,101,1,1306987200.0,1,3148
1431,1661,2,1306987200.0,1,3150
1432,226,1,1306987200.0,1,3151
1432,505,1,1306987200.0,1,3152
1433,202,1,1306987200.0,1,3153
1433,1921,1,1306987200.0,1,3154
1433,3552,1,1306987200.0,1,3155
1434,102,5,1306987200.0,1,3156
1639,852,4,1306987200.0,1,3157
1653,224,2,1306987200.0,1,3158
1654,1658,1,1306987200.0,1,3159
1658,1654,1,1306987200.0,1,3160
1659,130,1,1306987200.0,1,3161
1659,423,1,1306987200.0,1,3162
1661,1431,2,1306987200.0,1,3163
1662,65,1,1306987200.0,1,3164
1921,202,1,1306987200.0,1,3165
1921,1433,1,1306987200.0,1,3166
1969,149,1,1306987200.0,1,3168
1971,661,1,1306987200.0,1,3169
2004,202,1,1306987200.0,1,3170
2004,3552,1,1306987200.0,1,3171
2545,150,1,1306987200.0,1,3172
2553,226,1,1306987200.0,1,3173
2560,478,1,1306987200.0,1,3174
2567,476,1,1306987200.0,1,3175
2568,140,2,1306987200.0,1,3176
2569,476,2,1306987200.0,1,3177
2570,224,1,1306987200.0,1,3178
2572,130,1,1306987200.0,1,3179
3552,1433,1,1306987200.0,1,3181
3552,2004,1,1306987200.0,1,3182
3573,50,1,1306987200.0,1,3183
3573,75,1,1306987200.0,1,3184
3573,137,1,1306987200.0,1,3185
3703,226,1,1306987200.0,1,3186
2,449,1,1307073600.0,1,3189
2,2006,2,1307073600.0,1,3190
16,65,3,1307073600.0,1,3192
37,65,1,1307073600.0,1,3193
50,54,2,1307073600.0,1,3197
50,778,1,1307073600.0,1,3198
54,449,1,1307073600.0,1,3199
65,1248,1,1307073600.0,1,3202
84,109,2,1307073600.0,1,3203
84,215,1,1307073600.0,1,3204
99,1658,1,1307073600.0,1,3205
99,1993,1,1307073600.0,1,3206
109,84,2,1307073600.0,1,3207
109,670,2,1307073600.0,1,3208
119,311,1,1307073600.0,1,3209
119,384,2,1307073600.0,1,3210
130,579,1,1307073600.0,1,3212
130,777,1,1307073600.0,1,3213
130,778,1,1307073600.0,1,3214
130,1210,1,1307073600.0,1,3215
130,2575,1,1307073600.0,1,3216
140,10,1,1307073600.0,1,3217
140,37,1,1307073600.0,1,3218
148,1995,2,1307073600.0,1,3219
153,670,1,1307073600.0,1,3221
153,1662,1,1307073600.0,1,3222
153,1665,1,1307073600.0,1,3223
153,2574,1,1307073600.0,1,3224
169,50,3,1307073600.0,1,3225
169,182,3,1307073600.0,1,3226
169,1210,3,1307073600.0,1,3227
175,449,2,1307073600.0,1,3228
182,169,2,1307073600.0,1,3229
182,1437,1,1307073600.0,1,3230
183,264,2,1307073600.0,1,3231
202,130,1,1307073600.0,1,3232
202,1651,2,1307073600.0,1,3233
215,84,1,1307073600.0,1,3234
217,2561,1,1307073600.0,1,3235
252,578,1,1307073600.0,1,3236
263,2010,1,1307073600.0,1,3237
264,183,2,1307073600.0,1,3238
282,273,4,1307073600.0,1,3239
282,919,5,1307073600.0,1,3240
282,925,4,1307073600.0,1,3241
311,119,1,1307073600.0,1,3242
357,445,2,1307073600.0,1,3244
385,2008,1,1307073600.0,1,3250
406,50,3,1307073600.0,1,3252
437,2014,1,1307073600.0,1,3253
445,357,1,1307073600.0,1,3254
449,2,1,1307073600.0,1,3255
449,54,2,1307073600.0,1,3256
449,175,2,1307073600.0,1,3257
449,1004,1,1307073600.0,1,3258
472,437,4,1307073600.0,1,3259
539,1639,3,1307073600.0,1,3260
575,856,5,1307073600.0,1,3261
575,1435,2,1307073600.0,1,3262
576,579,10,1307073600.0,1,3263
576,3743,3,1307073600.0,1,3264
578,252,1,1307073600.0,1,3265
579,130,1,1307073600.0,1,3266
579,576,9,1307073600.0,1,3267
579,671,1,1307073600.0,1,3268
670,153,1,1307073600.0,1,3269
671,579,1,1307073600.0,1,3270
777,2,2,1307073600.0,1,3271
777,130,1,1307073600.0,1,3272
778,50,1,1307073600.0,1,3273
778,130,1,1307073600.0,1,3274
778,2011,1,1307073600.0,1,3275
778,2012,1,1307073600.0,1,3276
781,928,8,1307073600.0,1,3277
857,130,1,1307073600.0,1,3278
925,282,5,1307073600.0,1,3279
1004,449,1,1307073600.0,1,3280
1004,2010,1,1307073600.0,1,3281
1210,130,1,1307073600.0,1,3282
1210,169,1,1307073600.0,1,3283
1210,857,1,1307073600.0,1,3284
1221,529,1,1307073600.0,1,3285
1235,2013,1,1307073600.0,1,3286
1241,2563,1,1307073600.0,1,3287
1248,65,1,1307073600.0,1,3288
1248,1250,1,1307073600.0,1,3289
1250,1248,1,1307073600.0,1,3290
1254,3743,3,1307073600.0,1,3291
1433,1657,1,1307073600.0,1,3292
1435,575,2,1307073600.0,1,3293
1435,1626,2,1307073600.0,1,3294
1437,130,2,1307073600.0,1,3295
1437,182,1,1307073600.0,1,3296
1437,424,1,1307073600.0,1,3297
1619,99,5,1307073600.0,1,3298
1626,1435,2,1307073600.0,1,3299
1651,65,1,1307073600.0,1,3300
1651,202,2,1307073600.0,1,3301
1657,1433,1,1307073600.0,1,3302
1657,2011,1,1307073600.0,1,3303
1658,99,1,1307073600.0,1,3305
1662,153,1,1307073600.0,1,3306
1663,3743,3,1307073600.0,1,3307
1665,153,1,1307073600.0,1,3308
1995,148,2,1307073600.0,1,3310
2006,2,10,1307073600.0,1,3311
2008,385,1,1307073600.0,1,3312
2008,3749,1,1307073600.0,1,3313
2010,263,1,1307073600.0,1,3314
2010,1004,3,1307073600.0,1,3315
2011,778,1,1307073600.0,1,3316
2011,1657,1,1307073600.0,1,3317
2012,778,1,1307073600.0,1,3318
2014,437,1,1307073600.0,1,3319
2561,217,1,1307073600.0,1,3321
2562,239,1,1307073600.0,1,3322
2574,153,1,1307073600.0,1,3323
2575,130,1,1307073600.0,1,3324
3579,532,10,1307073600.0,1,3325
3743,574,3,1307073600.0,1,3327
3743,576,3,1307073600.0,1,3328
3743,1254,3,1307073600.0,1,3329
3743,1663,3,1307073600.0,1,3330
3749,65,1,1307073600.0,1,3331
3749,385,1,1307073600.0,1,3332
3749,2008,1,1307073600.0,1,3333
10,130,1,1307160000.0,1,3337
10,725,1,1307160000.0,1,3338
10,1981,1,1307160000.0,1,3339
10,2582,1,1307160000.0,1,3340
16,406,1,1307160000.0,1,3341
21,579,1,1307160000.0,1,3342
33,183,2,1307160000.0,1,3343
39,2016,2,1307160000.0,1,3344
42,508,1,1307160000.0,1,3345
50,101,1,1307160000.0,1,3346
54,383,3,1307160000.0,1,3347
65,2018,2,1307160000.0,1,3349
101,44,5,1307160000.0,1,3351
101,50,2,1307160000.0,1,3352
102,725,2,1307160000.0,1,3353
130,406,1,1307160000.0,1,3357
130,725,1,1307160000.0,1,3358
130,849,1,1307160000.0,1,3359
130,1255,1,1307160000.0,1,3360
130,1437,1,1307160000.0,1,3361
130,1439,1,1307160000.0,1,3362
130,3743,2,1307160000.0,1,3363
169,183,3,1307160000.0,1,3364
169,215,5,1307160000.0,1,3365
169,672,3,1307160000.0,1,3366
169,1439,3,1307160000.0,1,3367
169,1668,3,1307160000.0,1,3368
183,33,2,1307160000.0,1,3369
183,169,3,1307160000.0,1,3370
183,449,1,1307160000.0,1,3371
183,670,2,1307160000.0,1,3372
183,725,1,1307160000.0,1,3373
183,2550,1,1307160000.0,1,3374
202,574,3,1307160000.0,1,3375
202,1011,1,1307160000.0,1,3376
215,169,5,1307160000.0,1,3378
215,323,2,1307160000.0,1,3379
215,912,2,1307160000.0,1,3381
252,3697,1,1307160000.0,1,3382
263,406,1,1307160000.0,1,3383
273,1669,2,1307160000.0,1,3384
322,478,1,1307160000.0,1,3386
323,215,1,1307160000.0,1,3387
323,2581,1,1307160000.0,1,3388
383,54,3,1307160000.0,1,3391
383,3743,3,1307160000.0,1,3392
406,130,1,1307160000.0,1,3394
406,263,1,1307160000.0,1,3395
449,65,2,1307160000.0,1,3396
449,183,1,1307160000.0,1,3397
472,1652,2,1307160000.0,1,3398
477,1662,1,1307160000.0,1,3399
478,322,1,1307160000.0,1,3400
508,42,1,1307160000.0,1,3401
508,1957,1,1307160000.0,1,3402
574,202,3,1307160000.0,1,3403
574,725,1,1307160000.0,1,3404
578,994,2,1307160000.0,1,3405
579,21,1,1307160000.0,1,3406
612,1669,1,1307160000.0,1,3407
615,1441,1,1307160000.0,1,3408
670,183,1,1307160000.0,1,3410
670,3743,1,1307160000.0,1,3411
672,169,1,1307160000.0,1,3412
725,10,1,1307160000.0,1,3414
725,102,1,1307160000.0,1,3415
725,130,1,1307160000.0,1,3416
725,183,1,1307160000.0,1,3417
725,574,1,1307160000.0,1,3418
725,1113,1,1307160000.0,1,3419
725,1661,1,1307160000.0,1,3420
725,2007,1,1307160000.0,1,3421
725,2579,1,1307160000.0,1,3422
783,3743,3,1307160000.0,1,3423
849,130,1,1307160000.0,1,3424
849,575,1,1307160000.0,1,3425
849,1667,2,1307160000.0,1,3426
849,3743,2,1307160000.0,1,3427
912,215,2,1307160000.0,1,3428
927,3743,2,1307160000.0,1,3429
994,578,1,1307160000.0,1,3431
1006,1011,2,1307160000.0,1,3432
1006,1671,2,1307160000.0,1,3433
1006,3743,3,1307160000.0,1,3434
1011,202,1,1307160000.0,1,3435
1011,1006,2,1307160000.0,1,3436
1105,3743,1,1307160000.0,1,3437
1112,3743,3,1307160000.0,1,3438
1113,725,1,1307160000.0,1,3439
1250,1665,1,1307160000.0,1,3440
1255,130,1,1307160000.0,1,3441
1436,3743,3,1307160000.0,1,3442
1439,130,1,1307160000.0,1,3444
1441,615,1,1307160000.0,1,3445
1628,574,1,1307160000.0,1,3446
1652,472,2,1307160000.0,1,3447
1652,854,1,1307160000.0,1,3448
1661,725,1,1307160000.0,1,3449
1662,477,1,1307160000.0,1,3450
1665,1250,1,1307160000.0,1,3451
1667,849,2,1307160000.0,1,3452
1668,169,2,1307160000.0,1,3453
1669,273,2,1307160000.0,1,3454
1669,612,1,1307160000.0,1,3455
1671,1006,2,1307160000.0,1,3456
1672,3743,3,1307160000.0,1,3457
1957,508,1,1307160000.0,1,3458
1976,2578,1,1307160000.0,1,3460
1981,10,1,1307160000.0,1,3461
2007,725,1,1307160000.0,1,3463
2013,1235,1,1307160000.0,1,3464
2016,39,2,1307160000.0,1,3465
2578,1976,1,1307160000.0,1,3467
2579,725,1,1307160000.0,1,3468
2582,10,1,1307160000.0,1,3469
3454,1655,1,1307160000.0,1,3470
3697,252,1,1307160000.0,1,3471
3743,130,3,1307160000.0,1,3472
3743,169,3,1307160000.0,1,3473
3743,383,3,1307160000.0,1,3474
3743,670,3,1307160000.0,1,3475
3743,783,3,1307160000.0,1,3476
3743,849,3,1307160000.0,1,3477
3743,927,3,1307160000.0,1,3478
3743,1006,3,1307160000.0,1,3479
3743,1105,3,1307160000.0,1,3480
3743,1112,3,1307160000.0,1,3481
3743,1237,3,1307160000.0,1,3482
3743,1436,3,1307160000.0,1,3483
3743,1672,3,1307160000.0,1,3484
3743,3749,3,1307160000.0,1,3485
3749,183,4,1307160000.0,1,3486
3749,425,8,1307160000.0,1,3487
3749,3743,3,1307160000.0,1,3488
10,65,1,1307246400.0,1,3493
10,383,1,1307246400.0,1,3494
10,710,1,1307246400.0,1,3495
28,726,1,1307246400.0,1,3496
28,1007,1,1307246400.0,1,3497
28,2022,2,1307246400.0,1,3498
28,3573,1,1307246400.0,1,3499
45,39,1,1307246400.0,1,3501
45,920,1,1307246400.0,1,3502
45,988,1,1307246400.0,1,3503
45,1106,1,1307246400.0,1,3504
45,1673,1,1307246400.0,1,3505
50,784,1,1307246400.0,1,3506
50,1667,1,1307246400.0,1,3507
65,10,1,1307246400.0,1,3514
65,341,1,1307246400.0,1,3515
99,2019,1,1307246400.0,1,3516
101,16,2,1307246400.0,1,3517
101,478,2,1307246400.0,1,3518
102,508,2,1307246400.0,1,3519
102,1013,2,1307246400.0,1,3520
102,1256,2,1307246400.0,1,3521
102,1258,2,1307246400.0,1,3522
102,1646,2,1307246400.0,1,3523
102,3508,-1,1307246400.0,-1,3524
130,341,1,1307246400.0,1,3526
137,3506,1,1307246400.0,1,3527
167,986,1,1307246400.0,1,3528
169,202,3,1307246400.0,1,3529
169,858,5,1307246400.0,1,3530
183,674,4,1307246400.0,1,3531
202,169,1,1307246400.0,1,3532
250,406,1,1307246400.0,1,3533
263,2580,1,1307246400.0,1,3534
300,341,1,1307246400.0,1,3535
323,478,2,1307246400.0,1,3537
341,65,1,1307246400.0,1,3538
341,130,2,1307246400.0,1,3539
341,300,1,1307246400.0,1,3540
341,2461,1,1307246400.0,1,3541
383,10,1,1307246400.0,1,3542
406,250,2,1307246400.0,1,3544
419,774,1,1307246400.0,1,3545
448,1007,5,1307246400.0,1,3546
473,986,1,1307246400.0,1,3547
474,357,2,1307246400.0,1,3548
477,1640,1,1307246400.0,1,3549
478,101,2,1307246400.0,1,3550
478,323,2,1307246400.0,1,3551
478,858,1,1307246400.0,1,3552
478,988,2,1307246400.0,1,3553
502,533,4,1307246400.0,1,3554
502,716,4,1307246400.0,1,3555
508,102,1,1307246400.0,1,3556
615,718,2,1307246400.0,1,3558
