u,i,weight,ts,label,idx
1486,10152,-1,1147903680,-1,30994
8957,10152,-1,1147904280,-1,30996
6676,6334,-1,1147905540,-1,30998
6676,10152,-1,1147906020,-1,30999
3062,4405,-1,1147906320,-1,31000
6676,10197,-1,1147906320,-1,31001
6676,2579,-1,1147906500,-1,31002
46,4405,1,1147906560,1,31003
5842,4405,1,1147907280,1,31004
923,6334,1,1147908000,1,31005
923,4405,1,1147908240,1,31006
4385,7470,-1,1147909020,-1,31007
4325,4405,1,1147909080,1,31008
2810,746,1,1147909440,1,31009
9722,10197,1,1147909500,1,31010
3062,10152,-1,1147909800,-1,31011
3333,10152,1,1147910340,1,31012
4719,6334,1,1147910460,1,31013
1663,6334,-1,1147910700,-1,31014
4385,6318,-1,1147913340,-1,31015
9139,10152,1,1147914300,1,31016
10152,4405,1,1147914660,1,31017
5271,10152,1,1147915080,1,31018
8884,6334,1,1147915320,1,31019
6372,7470,-1,1147915440,-1,31020
5271,2579,1,1147915500,1,31021
7311,6334,1,1147916580,1,31022
5271,6334,1,1147918200,1,31023
6334,4405,1,1147919940,1,31025
6128,6318,-1,1147920120,-1,31026
8276,4405,-1,1147922580,-1,31027
1912,7470,1,1147924860,1,31029
10152,8124,1,1147925040,1,31030
1754,4405,-1,1147925640,-1,31031
8695,2579,1,1147926240,1,31032
9400,4405,-1,1147926540,-1,31033
389,6334,1,1147927920,1,31034
1746,10152,1,1147929240,1,31035
1746,6318,1,1147929360,1,31036
1656,7470,-1,1147929480,-1,31037
5589,6318,-1,1147931640,-1,31038
5589,4405,1,1147931940,1,31039
6372,8124,1,1147934520,1,31040
1801,6334,1,1147934640,1,31041
6095,5240,1,1147936680,1,31042
10152,754,1,1147936800,1,31043
10152,10197,1,1147937160,1,31044
4301,7470,-1,1147937220,-1,31045
4301,4405,1,1147937880,1,31046
4363,6334,1,1147937880,1,31047
9069,6334,1,1147939260,1,31048
8566,4405,1,1147940280,1,31049
3375,746,1,1147940940,1,31050
9964,5240,1,1147942860,1,31051
1486,4405,-1,1147945140,-1,31052
6542,4405,1,1147946040,1,31053
6542,746,1,1147946160,1,31054
6542,6334,1,1147946160,1,31055
8025,6334,-1,1147948920,-1,31056
4845,2579,1,1147949460,1,31057
2584,6334,1,1147953120,1,31058
2584,2579,1,1147953540,1,31059
7283,3028,1,1147957020,1,31065
5,3028,1,1147958160,1,31068
5271,5240,1,1147958400,1,31069
9283,3028,1,1147958940,1,31070
4012,3028,1,1147959060,1,31071
9521,8124,1,1147959660,1,31072
8912,4405,1,1147959840,1,31073
5210,3028,1,1147961520,1,31076
9174,4405,-1,1147962180,-1,31077
9174,3028,1,1147962420,1,31078
9774,3028,1,1147962540,1,31079
8267,6334,1,1147964460,1,31080
8267,10152,1,1147964760,1,31081
10414,8124,1,1147965540,1,31082
4210,6318,1,1147966920,1,31083
10414,6585,-1,1147967520,-1,31084
3489,6334,1,1147967640,1,31085
10414,3028,1,1147967820,1,31086
6334,6585,-1,1147968180,-1,31087
9593,6585,-1,1147968420,-1,31088
9593,3028,1,1147969440,1,31089
9593,4405,-1,1147969560,-1,31090
9593,6318,-1,1147969620,-1,31091
9593,6334,-1,1147969740,-1,31092
9593,10152,-1,1147969920,-1,31093
9593,8124,1,1147969980,1,31094
9593,754,-1,1147970100,-1,31095
9593,5240,1,1147970160,1,31096
9593,746,1,1147970220,1,31097
9593,2579,1,1147970220,1,31098
9593,7470,-1,1147970340,-1,31099
7585,5240,1,1147970400,1,31100
9593,10197,1,1147970400,1,31101
10152,3028,1,1147970820,1,31104
5210,8412,-1,1147971240,-1,31105
2579,3028,1,1147971780,1,31106
5419,8412,-1,1147971840,-1,31107
7283,8412,-1,1147973160,-1,31109
2884,8412,-1,1147974840,-1,31111
9774,8412,-1,1147974960,-1,31112
8261,8412,-1,1147975260,-1,31113
5419,6318,-1,1147977780,-1,31114
2401,8412,-1,1147978740,-1,31115
1746,4405,1,1147979220,1,31116
301,3028,1,1147979700,1,31117
8276,3028,1,1147980900,1,31120
8957,4405,-1,1147981080,-1,31121
307,746,1,1147981140,1,31122
8957,8412,-1,1147981320,-1,31123
8957,7470,-1,1147981380,-1,31125
1070,8412,-1,1147982160,-1,31126
831,8412,-1,1147982520,-1,31127
1070,7470,1,1147983600,1,31128
1070,4405,1,1147984080,1,31129
1070,10152,1,1147984140,1,31130
1070,6334,1,1147984200,1,31131
6334,8281,1,1147985040,1,31133
6095,8412,-1,1147986000,-1,31137
9283,8412,-1,1147986480,-1,31138
6100,8412,-1,1147986840,-1,31139
7300,4405,-1,1147988340,-1,31141
360,6334,1,1147988880,1,31142
1754,8281,1,1147989000,1,31143
6467,7470,1,1147989120,1,31144
6467,746,1,1147989300,1,31145
6467,2579,1,1147989600,1,31146
5842,8281,1,1147990440,1,31147
7300,6318,-1,1147990440,-1,31148
5842,3028,1,1147990860,1,31149
7228,746,1,1147992780,1,31151
7283,8281,1,1147994100,1,31152
9682,3028,1,1147994400,1,31153
9682,8281,1,1147994820,1,31154
5880,3028,1,1147995360,1,31155
5880,8281,-1,1147995660,-1,31156
8493,8124,1,1147996020,1,31157
8493,8281,1,1147996320,1,31158
923,3028,1,1148000220,1,31159
2555,8281,1,1148000700,1,31160
2555,3028,1,1148000880,1,31161
1663,4405,1,1148000940,1,31162
3949,3028,1,1148001420,1,31163
46,3028,1,1148002320,1,31164
2583,2947,1,1148003160,1,31165
9722,8281,1,1148003160,1,31166
5616,2947,1,1148003220,1,31167
8276,8281,1,1148003340,1,31168
1912,2947,1,1148003460,1,31169
8957,2947,-1,1148003640,-1,31170
689,2947,1,1148003880,1,31171
8276,2947,-1,1148003940,-1,31172
3949,6334,1,1148004180,1,31173
689,10152,1,1148004300,1,31174
8957,8281,-1,1148004420,-1,31175
2583,8281,1,1148004480,1,31176
10152,2947,1,1148004600,1,31177
7228,2947,1,1148004780,1,31178
5,8281,1,1148004840,1,31179
10197,8281,-1,1148005200,-1,31180
5,4405,-1,1148005380,-1,31181
10197,6334,1,1148005380,1,31182
2740,2947,-1,1148006160,-1,31183
2740,3028,1,1148006760,1,31184
1997,10152,1,1148007120,1,31185
9209,6334,1,1148007420,1,31186
4363,2947,-1,1148008320,-1,31187
3867,2947,1,1148008980,1,31190
2429,2947,-1,1148010960,-1,31192
5559,2947,1,1148011260,1,31193
5968,2947,-1,1148011620,-1,31195
301,2947,-1,1148015640,-1,31198
301,8281,1,1148016000,1,31199
6100,2947,-1,1148016720,-1,31200
6100,8281,1,1148017380,1,31201
3062,8281,-1,1148018760,-1,31202
5815,6334,1,1148020080,1,31203
247,2947,-1,1148020320,-1,31204
5815,2947,-1,1148020800,-1,31205
247,8281,-1,1148020860,-1,31206
8695,4405,1,1148020980,1,31207
247,2579,1,1148021520,1,31208
9403,3028,1,1148021940,1,31209
3537,8281,-1,1148022900,-1,31210
9964,2947,-1,1148022900,-1,31211
5842,2947,1,1148024760,1,31212
1829,4405,1,1148026320,1,31213
5833,6334,1,1148027700,1,31214
257,6334,1,1148027940,1,31215
383,6334,1,1148028660,1,31216
383,2947,-1,1148028900,-1,31217
6552,6334,-1,1148029260,-1,31218
6059,6334,1,1148029920,1,31219
1484,6334,-1,1148034600,-1,31220
1484,10152,1,1148034720,1,31221
4711,6334,1,1148036220,1,31222
453,8281,-1,1148036280,-1,31223
202,2947,-1,1148036640,-1,31224
3789,4405,1,1148036700,1,31225
4889,2947,-1,1148037240,-1,31226
4889,8281,-1,1148037360,-1,31227
1379,2947,-1,1148037540,-1,31228
4889,6318,-1,1148037780,-1,31229
9324,6334,1,1148037780,1,31230
4889,4405,-1,1148038320,-1,31231
3876,2579,1,1148038740,1,31232
896,4405,1,1148039520,1,31233
7134,6334,1,1148039820,1,31234
1239,8281,1,1148040000,1,31235
9015,3028,1,1148040180,1,31236
9015,10152,1,1148040540,1,31238
9015,8124,1,1148040720,1,31239
9015,5240,1,1148040960,1,31240
46,6334,1,1148043240,1,31241
10074,6334,1,1148044680,1,31242
3980,2579,1,1148045160,1,31243
7472,4405,1,1148045400,1,31244
1239,2947,-1,1148047020,-1,31245
8013,6334,1,1148047620,1,31246
4151,6334,-1,1148047980,-1,31247
4711,2947,-1,1148048160,-1,31249
4711,8281,-1,1148048340,-1,31250
4711,3028,1,1148048520,1,31251
1379,6334,1,1148049240,1,31252
4711,10152,-1,1148049240,-1,31253
4065,6334,-1,1148049900,-1,31254
6869,4405,1,1148051820,1,31255
1323,4405,1,1148052000,1,31256
2074,8281,-1,1148057760,-1,31258
2074,4405,-1,1148058000,-1,31259
9266,6334,-1,1148058000,-1,31260
7283,2947,-1,1148058240,-1,31261
202,4405,1,1148058360,1,31262
5761,4405,1,1148059200,1,31263
3184,4405,1,1148059980,1,31264
3184,6334,1,1148060160,1,31265
3184,8124,1,1148060460,1,31266
3184,5240,1,1148060520,1,31267
6748,746,1,1148061300,1,31268
6748,5240,1,1148061420,1,31269
6748,2579,1,1148061600,1,31270
6748,8124,1,1148061720,1,31271
6100,4405,-1,1148064480,-1,31272
2403,6334,-1,1148064600,-1,31273
819,4405,1,1148067120,1,31274
3254,6334,1,1148070960,1,31275
2787,2579,1,1148072400,1,31277
1754,3028,1,1148072640,1,31278
421,4405,1,1148073240,1,31279
1764,6334,1,1148074020,1,31280
9446,746,1,1148074860,1,31283
746,2947,1,1148075580,1,31284
8546,3028,1,1148076000,1,31287
6334,2579,1,1148076420,1,31288
1119,10152,-1,1148077440,-1,31290
1119,4405,-1,1148077800,-1,31291
1119,8281,-1,1148077980,-1,31292
10107,8124,1,1148079720,1,31296
4513,746,1,1148080380,1,31298
7896,3028,1,1148080800,1,31299
5968,746,1,1148081100,1,31300
5968,6334,1,1148081700,1,31301
5968,6318,-1,1148082000,-1,31303
8835,5397,1,1148083500,1,31305
8957,5397,1,1148083620,1,31306
10107,5397,1,1148083620,1,31307
6278,5397,1,1148083680,1,31308
4618,5397,1,1148083800,1,31309
6334,5397,1,1148083860,1,31310
360,5397,1,1148083980,1,31311
9200,5397,1,1148084040,1,31312
2063,5397,1,1148084580,1,31313
3867,5397,1,1148084700,1,31314
2579,6334,1,1148085480,1,31315
8184,5397,1,1148086620,1,31316
9400,5397,1,1148086740,1,31317
8884,5397,1,1148087040,1,31319
6372,5397,1,1148087580,1,31321
1516,5397,1,1148087640,1,31322
7651,5397,1,1148087880,1,31323
9568,5397,1,1148088600,1,31324
9521,5397,1,1148089500,1,31325
762,5397,1,1148090220,1,31327
6035,5397,1,1148090520,1,31328
5842,5397,1,1148091600,1,31330
7998,5397,1,1148091840,1,31331
3250,6334,1,1148092620,1,31332
7109,5397,1,1148094300,1,31333
46,5397,1,1148094420,1,31334
46,5240,1,1148095440,1,31335
46,8124,1,1148096100,1,31336
5210,5397,1,1148096340,1,31337
9521,7109,1,1148096820,1,31338
5589,5397,1,1148097840,1,31339
5589,2947,-1,1148098020,-1,31341
5589,3028,1,1148098080,1,31342
8276,5397,1,1148098620,1,31343
10152,5397,1,1148099100,1,31344
7283,5397,1,1148099580,1,31346
1698,5397,1,1148100360,1,31348
10414,5397,1,1148102880,1,31349
9557,6334,-1,1148104440,-1,31353
1996,5397,1,1148106840,1,31354
1996,4405,1,1148106960,1,31355
4982,5397,1,1148107440,1,31356
831,5397,1,1148108760,1,31358
9015,5397,1,1148109000,1,31359
2328,5397,1,1148113920,1,31361
4301,5397,1,1148114100,1,31362
9803,5397,1,1148115180,1,31364
1463,5397,1,1148116740,1,31366
6456,5397,1,1148118360,1,31368
9712,5397,1,1148118540,1,31369
4889,5397,1,1148122620,1,31370
6438,6334,1,1148124780,1,31373
5148,5397,1,1148128380,1,31375
7370,5397,1,1148128440,1,31376
1809,5397,1,1148129460,1,31377
9283,2947,-1,1148132340,-1,31378
6590,6334,1,1148134860,1,31379
2755,5397,1,1148136420,1,31380
2755,2947,1,1148136480,1,31381
2579,5397,1,1148136900,1,31383
6967,10152,1,1148138700,1,31384
10239,8124,1,1148139960,1,31385
10239,10152,1,1148140080,1,31386
5,5397,1,1148141520,1,31388
7998,7109,1,1148142600,1,31389
5148,7109,1,1148142900,1,31391
8033,7109,1,1148142960,1,31393
10284,4405,-1,1148142960,-1,31394
749,7109,1,1148143080,1,31395
8835,7109,1,1148143260,1,31396
8434,7109,1,1148143320,1,31397
3254,746,1,1148143380,1,31398
4512,7109,1,1148143440,1,31399
301,7109,1,1148143560,1,31400
7283,7109,1,1148143560,1,31401
1999,7109,1,1148143620,1,31403
4889,7109,1,1148143740,1,31405
2328,7109,1,1148143920,1,31406
1764,7109,1,1148144160,1,31407
46,7109,1,1148144220,1,31408
301,5397,1,1148144640,1,31409
4899,7109,1,1148145960,1,31410
9863,7109,1,1148146200,1,31411
7047,7109,1,1148146920,1,31412
5210,7109,1,1148148480,1,31417
5351,7109,1,1148148600,1,31418
5351,5397,1,1148148660,1,31419
2583,10152,1,1148148780,1,31420
3556,7109,1,1148149380,1,31421
6748,5397,1,1148150220,1,31423
6748,7109,1,1148150220,1,31424
5271,7109,1,1148150460,1,31425
3867,7109,1,1148150880,1,31426
5616,7109,1,1148151120,1,31427
5616,5397,1,1148151180,1,31428
7745,5397,1,1148151660,1,31429
7745,7109,1,1148151960,1,31430
726,7109,1,1148152860,1,31431
3663,7109,1,1148153340,1,31432
383,7109,-1,1148157060,-1,31434
6070,7109,1,1148157180,1,31435
383,2947,-1,1148157420,-1,31436
1486,7109,1,1148158260,1,31437
1486,5397,1,1148158380,1,31438
1746,2947,-1,1148158380,-1,31439
383,3028,1,1148158740,1,31440
8957,7109,1,1148158920,1,31441
9283,7109,1,1148159100,1,31442
3973,7109,1,1148159400,1,31443
3973,5397,1,1148159460,1,31444
2063,7109,1,1148159520,1,31445
8033,5397,1,1148159640,1,31446
9964,7109,1,1148159760,1,31447
10107,7109,1,1148160240,1,31448
4618,7109,1,1148160780,1,31449
90,7109,1,1148162640,1,31450
7020,7109,1,1148164260,1,31451
4572,7109,1,1148164440,1,31452
4572,5397,1,1148164740,1,31453
4863,7109,1,1148165820,1,31454
3127,5397,1,1148165940,1,31455
3127,4405,1,1148166240,1,31456
5842,7109,1,1148166300,1,31457
3127,6318,1,1148166360,1,31458
6035,7109,1,1148166360,1,31459
3127,6334,1,1148166840,1,31460
6719,7109,-1,1148169120,-1,31461
2217,7109,1,1148169360,1,31462
4413,6334,1,1148169540,1,31463
9722,10152,-1,1148170440,-1,31464
9159,2579,1,1148171160,1,31465
9159,7109,1,1148171460,1,31466
9159,2947,1,1148171640,1,31467
8674,7109,1,1148171700,1,31468
3275,7109,1,1148172120,1,31471
3275,5397,1,1148172240,1,31472
3556,2579,1,1148173620,1,31475
736,6334,1,1148173980,1,31476
736,7109,1,1148173980,1,31477
2587,5397,1,1148175540,1,31478
7299,7109,1,1148176440,1,31479
8487,7109,1,1148177400,1,31480
5170,7109,1,1148179800,1,31481
5170,6334,1,1148179920,1,31482
8124,7109,1,1148180520,1,31483
8124,5397,1,1148180700,1,31484
8124,6334,1,1148180880,1,31485
8884,7109,1,1148181000,1,31486
909,7109,-1,1148181240,-1,31487
5802,7109,1,1148182680,1,31488
5802,5397,1,1148182740,1,31489
5802,2579,1,1148182980,1,31492
8126,5397,1,1148185440,1,31493
8126,7109,1,1148185440,1,31494
8126,3028,1,1148185500,1,31495
8126,6334,1,1148185560,1,31496
8126,8124,1,1148185620,1,31497
8126,10152,1,1148185620,1,31498
8126,2579,1,1148185680,1,31499
8126,5240,1,1148185740,1,31500
1244,6334,-1,1148185980,-1,31501
1966,5240,1,1148186160,1,31502
9400,2579,1,1148186280,1,31503
1966,2579,1,1148186340,1,31504
1319,5397,1,1148187720,1,31506
2174,10152,1,1148188080,1,31507
2740,5397,1,1148189160,1,31508
3324,7109,1,1148190480,1,31509
5571,7109,1,1148191440,1,31510
9750,7109,1,1148191620,1,31511
3973,8124,1,1148192040,1,31512
4301,8124,1,1148192940,1,31513
6260,7109,-1,1148196480,-1,31515
6288,5397,1,1148198820,1,31516
6288,7109,-1,1148199060,-1,31517
7374,7109,1,1148199300,1,31518
4863,5397,1,1148203140,1,31519
4363,7109,-1,1148203200,-1,31520
1764,5397,1,1148206500,1,31521
9606,5397,1,1148209260,1,31522
2223,5397,1,1148209440,1,31523
9606,6334,1,1148209500,1,31524
9606,8124,1,1148209620,1,31525
2223,7109,1,1148210220,1,31526
8475,7109,1,1148210820,1,31527
1534,7109,1,1148211360,1,31528
8361,7109,1,1148213700,1,31529
1829,7109,1,1148214060,1,31530
5589,7109,1,1148220300,1,31532
7703,7109,1,1148224560,1,31533
9157,5397,1,1148226300,1,31534
2584,7109,1,1148228160,1,31535
6376,5397,1,1148228400,1,31537
2584,5397,1,1148228880,1,31538
8249,6318,-1,1148229600,-1,31539
6347,6334,1,1148229780,1,31540
1089,6334,1,1148233740,1,31542
7299,5397,1,1148233740,1,31543
8493,4405,1,1148233800,1,31544
9446,7109,1,1148233800,1,31545
10428,6555,1,1148235120,1,31546
4522,5397,1,1148237220,1,31547
4522,6334,1,1148237640,1,31549
435,5397,1,1148237760,1,31550
10468,7109,1,1148237820,1,31551
4774,10560,1,1148238000,1,31552
2065,7109,1,1148238420,1,31553
5075,10560,-1,1148238660,-1,31554
3867,10560,-1,1148239320,-1,31555
3867,10560,-1,1148239680,-1,31557
4774,6318,1,1148239860,1,31559
6288,6318,-1,1148241540,-1,31562
558,7109,-1,1148242260,-1,31563
1656,5397,1,1148243100,1,31564
8540,10560,-1,1148243580,-1,31566
8079,7109,1,1148244600,1,31567
1534,10560,-1,1148244660,-1,31568
5880,6555,1,1148244900,1,31569
1534,4405,1,1148245080,1,31570
7283,10560,1,1148245500,1,31571
9642,7109,1,1148245620,1,31572
4210,8124,1,1148245860,1,31573
9642,6318,-1,1148246040,-1,31575
925,6334,1,1148246580,1,31576
2217,6555,1,1148247300,1,31577
4097,6555,1,1148247420,1,31578
3949,7109,1,1148248680,1,31580
6055,6334,1,1148249160,1,31581
5842,6555,1,1148249280,1,31582
5842,3800,-1,1148249400,-1,31583
2583,3800,-1,1148249460,-1,31584
6278,8124,1,1148249640,1,31585
5842,10560,1,1148250180,1,31586
3867,3800,-1,1148250600,-1,31587
8720,3800,-1,1148250720,-1,31588
9400,3800,-1,1148250960,-1,31589
9400,6555,1,1148251020,1,31590
9400,10560,-1,1148251080,-1,31591
1119,6555,1,1148251200,1,31592
9223,3800,-1,1148252160,-1,31593
7562,10152,1,1148252340,1,31594
7555,8124,1,1148252820,1,31595
7047,3800,-1,1148253420,-1,31596
7047,6555,1,1148253600,1,31597
7283,3800,-1,1148253600,-1,31598
7283,6555,1,1148253720,1,31599
1842,5397,1,1148254320,1,31601
7376,3800,-1,1148254380,-1,31602
9774,5397,1,1148254380,1,31603
68,3800,-1,1148254500,-1,31604
7376,6555,1,1148254500,1,31605
68,6555,1,1148254560,1,31606
7376,7109,1,1148254560,1,31607
68,10560,-1,1148254680,-1,31608
68,7109,1,1148254800,1,31609
9774,7109,1,1148254860,1,31610
7376,4405,1,1148254980,1,31611
68,5397,1,1148255040,1,31612
923,7109,1,1148255040,1,31613
923,5397,1,1148255280,1,31614
2810,4405,1,1148255340,1,31616
8695,3800,1,1148256000,1,31617
8957,10560,-1,1148256360,-1,31618
9774,6555,1,1148256780,1,31619
615,5397,1,1148258160,1,31621
46,6555,1,1148258220,1,31622
6286,5397,1,1148258760,1,31625
1070,5397,1,1148258880,1,31626
1070,3800,-1,1148259120,-1,31627
9479,5397,1,1148259480,1,31628
2555,6334,1,1148259660,1,31629
2555,5397,1,1148259780,1,31630
9479,6334,1,1148260020,1,31631
2555,6555,1,1148260200,1,31632
963,7109,-1,1148260740,-1,31634
2328,6334,-1,1148260800,-1,31635
4385,7109,1,1148261220,1,31638
5210,6555,1,1148261220,1,31639
615,7109,1,1148261460,1,31640
589,5397,1,1148263380,1,31644
5802,6555,1,1148263500,1,31645
9521,1656,1,1148263920,1,31646
5802,1656,1,1148264100,1,31647
9079,5397,1,1148264100,1,31648
4786,7109,1,1148264340,1,31649
2583,1656,1,1148264400,1,31650
6334,1656,1,1148264520,1,31651
5553,2555,1,1148265300,1,31652
7283,1656,1,1148265600,1,31653
5210,2555,1,1148265900,1,31654
4786,2555,1,1148266080,1,31655
7283,2555,1,1148266200,1,31656
8695,2555,1,1148266560,1,31657
9642,1656,1,1148266560,1,31658
383,10560,-1,1148267340,-1,31659
1656,2555,1,1148267760,1,31661
2555,1656,1,1148267940,1,31662
3867,1656,1,1148268060,1,31663
3867,2555,1,1148268060,1,31664
3867,6555,1,1148268120,1,31665
6334,2555,1,1148268180,1,31666
9451,7109,1,1148268360,1,31667
6641,2555,1,1148268420,1,31668
6334,7109,-1,1148268540,-1,31669
9400,1656,1,1148268600,1,31670
1754,1656,1,1148268720,1,31671
963,2555,1,1148269020,1,31672
383,6555,1,1148269080,1,31673
3739,6334,1,1148269200,1,31674
2429,1656,1,1148269260,1,31675
9400,2555,1,1148269440,1,31676
5,2555,1,1148269800,1,31677
8695,1656,1,1148270040,1,31678
1934,2555,1,1148270220,1,31679
5271,2555,1,1148270580,1,31682
831,2555,1,1148270700,1,31683
557,1656,1,1148270880,1,31684
9521,2555,1,1148270880,1,31686
557,2555,1,1148270940,1,31687
4385,2555,1,1148270940,1,31689
383,2555,1,1148271000,1,31690
831,7109,1,1148271060,1,31691
8389,2555,1,1148271720,1,31692
4454,1656,1,1148272200,1,31693
2429,2555,1,1148272380,1,31694
8389,6334,1,1148272560,1,31695
9521,6334,-1,1148273100,-1,31696
3324,2555,1,1148273280,1,31697
1204,2555,1,1148274360,1,31698
10366,2555,1,1148274720,1,31699
689,2555,1,1148275200,1,31700
4840,2555,1,1148275860,1,31701
9079,4405,1,1148275920,1,31702
9055,7109,-1,1148276340,-1,31703
4766,6555,1,1148276640,1,31704
7299,1656,1,1148276640,1,31705
4766,2555,1,1148277120,1,31706
1801,6555,1,1148277720,1,31707
623,2555,1,1148279280,1,31708
247,2555,1,1148279820,1,31709
6638,8878,-1,1148280120,-1,31710
1708,2555,1,1148280540,1,31711
6638,7109,1,1148280840,1,31713
8060,2555,1,1148281080,1,31714
3980,6555,1,1148281260,1,31715
1801,7109,1,1148281440,1,31716
7470,1656,1,1148281440,1,31717
9015,2555,1,1148281920,1,31719
9015,6555,1,1148282040,1,31720
1252,2555,1,1148282580,1,31721
3980,2555,1,1148283240,1,31722
3980,8124,1,1148283420,1,31723
2174,2555,1,1148283660,1,31724
3980,5397,1,1148283780,1,31725
5880,2555,1,1148284080,1,31726
10152,10560,1,1148284140,1,31727
10152,6555,1,1148284200,1,31728
10152,2555,1,1148284320,1,31729
10152,1656,1,1148284560,1,31730
389,2555,1,1148284680,1,31731
2584,2555,1,1148284680,1,31732
389,7109,-1,1148284740,-1,31733
5842,2555,1,1148284740,1,31734
5842,1656,1,1148284860,1,31735
2074,10152,-1,1148285340,-1,31736
2074,6334,-1,1148285460,-1,31737
2074,7109,1,1148285520,1,31738
8276,2555,1,1148285520,1,31739
2074,5397,1,1148285580,1,31740
8817,2555,1,1148285940,1,31741
9774,2555,1,1148286660,1,31742
9774,1656,1,1148287740,1,31743
9495,2555,1,1148287980,1,31744
7643,2555,1,1148288100,1,31745
10516,7109,-1,1148288100,-1,31746
5556,7109,-1,1148290560,-1,31747
5556,6334,-1,1148291280,-1,31748
5589,2555,1,1148291760,1,31749
5589,1656,1,1148291940,1,31750
5589,6555,1,1148292300,1,31751
1747,7109,1,1148292660,1,31752
5589,10560,-1,1148293740,-1,31753
5210,1656,1,1148293800,1,31754
67,2555,1,1148293980,1,31755
7150,4405,1,1148295600,1,31756
8025,1656,-1,1148295600,-1,31757
8277,2555,1,1148297640,1,31758
2344,2555,1,1148299260,1,31759
2344,6555,1,1148299440,1,31760
9079,2555,1,1148299560,1,31761
10012,2555,1,1148300640,1,31762
1379,2555,1,1148301300,1,31763
7831,6334,-1,1148301900,-1,31764
7300,7109,-1,1148302980,-1,31765
9479,7109,1,1148303040,1,31767
7548,2555,1,1148303160,1,31769
9479,10560,1,1148303160,1,31770
9479,6555,1,1148303280,1,31771
9479,1656,1,1148303400,1,31772
9479,2555,1,1148303520,1,31774
5920,7109,1,1148303580,1,31775
6260,2555,1,1148303640,1,31777
4012,5397,1,1148303760,1,31778
9055,1656,1,1148303880,1,31779
4889,2555,1,1148304180,1,31780
4711,2555,1,1148304240,1,31781
4711,1656,1,1148304360,1,31782
9373,1656,1,1148304360,1,31783
4711,6555,1,1148304420,1,31784
9055,2555,1,1148304480,1,31785
4711,7109,1,1148304540,1,31786
4012,7109,1,1148304600,1,31787
4711,5397,1,1148304660,1,31788
4012,6555,1,1148304960,1,31789
9373,7109,1,1148304960,1,31790
4012,1656,1,1148305080,1,31791
4012,2555,1,1148305140,1,31792
9055,6555,1,1148305380,1,31793
10359,6555,1,1148305800,1,31794
1488,2555,1,1148305920,1,31795
6073,6334,1,1148307480,1,31799
4083,7109,-1,1148307540,-1,31800
9055,3028,1,1148308140,1,31802
6348,8878,1,1148308260,1,31803
5582,7109,1,1148308440,1,31804
4512,10560,-1,1148308560,-1,31805
202,2555,1,1148309280,1,31806
10516,2555,1,1148309340,1,31807
10414,2555,1,1148309520,1,31808
4831,7109,1,1148310000,1,31809
2403,2555,1,1148310180,1,31810
1971,10560,-1,1148310780,-1,31811
3184,7109,-1,1148312280,-1,31812
8475,2555,1,1148312760,1,31813
5871,2555,1,1148314620,1,31814
623,8124,1,1148314980,1,31815
5556,2555,1,1148314980,1,31816
5871,1656,1,1148314980,1,31817
623,7109,1,1148315040,1,31818
5556,6555,1,1148315220,1,31819
5802,2555,1,1148315580,1,31820
2698,6555,1,1148315640,1,31821
5871,5397,1,1148315640,1,31822
1435,5397,1,1148315880,1,31823
1435,1656,1,1148316060,1,31824
2583,2555,1,1148317500,1,31825
2740,2555,1,1148317500,1,31826
5419,10560,-1,1148317860,-1,31827
2740,7109,-1,1148318340,-1,31828
2740,1656,1,1148318460,1,31829
2740,6555,1,1148318580,1,31830
4012,10560,-1,1148318820,-1,31831
1119,2555,1,1148319060,1,31832
3254,8878,-1,1148319840,-1,31833
10468,8878,-1,1148319900,-1,31834
6095,7109,-1,1148320020,-1,31835
6676,2555,-1,1148320080,-1,31836
7213,2555,1,1148320380,1,31838
1177,10560,-1,1148321040,-1,31841
3949,2555,1,1148321100,1,31842
2429,8878,-1,1148321400,-1,31843
2583,8878,-1,1148321460,-1,31844
4405,8878,-1,1148321760,-1,31845
8968,10560,-1,1148321940,-1,31846
5880,8878,-1,1148322660,-1,31847
10152,8878,-1,1148322900,-1,31848
8957,8878,-1,1148323020,-1,31849
353,8878,-1,1148323320,-1,31850
8033,8878,-1,1148323560,-1,31851
426,2555,1,1148324460,1,31852
923,2555,1,1148324580,1,31853
923,1656,1,1148324640,1,31854
3167,8878,1,1148324820,1,31855
5357,3028,1,1148325240,1,31856
4667,2555,1,1148325300,1,31857
9593,8878,-1,1148325300,-1,31859
5357,5397,1,1148325420,1,31860
5357,7109,1,1148325480,1,31861
5357,1656,1,1148325600,1,31862
5357,6555,1,1148325600,1,31863
5357,2555,1,1148325660,1,31864
46,2555,1,1148325900,1,31865
9935,1656,1,1148326260,1,31866
6170,2555,1,1148326620,1,31867
6192,8124,1,1148327400,1,31868
8411,6555,1,1148327820,1,31869
4569,7109,1,1148331900,1,31872
6719,10560,-1,1148332020,-1,31873
2152,2555,1,1148332140,1,31875
2152,8124,1,1148332320,1,31877
2152,10152,1,1148332560,1,31880
2152,6334,1,1148332680,1,31881
2152,6318,-1,1148333100,-1,31882
2152,4405,-1,1148333340,-1,31884
2152,3028,1,1148333520,1,31885
2152,5397,1,1148333760,1,31887
2152,7109,-1,1148333880,-1,31889
2152,10560,1,1148334060,1,31891
2152,6555,1,1148334180,1,31892
